level,minx,miny,maxx,maxy
1,106.72943721835054,10.833837200142899,106.73503099962684,10.838235108388584
0,106.73257010031105,10.83704715937996,106.73503099962684,10.838235108388584
0,106.72970939976925,10.836188000195364,106.73076029969006,10.836738620166233
0,106.73076029969006,10.83568319955113,106.73266066285466,10.837128999748423
0,106.73217670004968,10.83407500016745,106.73387399974673,10.836978942308786
0,106.73403049956958,10.833993200045743,106.73496624951807,10.836097780323122
0,106.72943721835054,10.833837200142899,106.73039520025144,10.835990860724264
1,106.73399159993741,10.842499572385934,106.73590029959466,10.845790920982955
0,106.73498144769565,10.843608879265656,106.73590029959466,10.844959122066282
0,106.73486479995306,10.842523199709108,106.73584329995737,10.843618885335596
0,106.73401809975869,10.844048899826928,106.73498144769565,10.845790920982955
0,106.73399159993741,10.842499572385934,106.73489834897882,10.843612402987281
1,106.73265754973644,10.834891666945964,106.7385889995602,10.840154700157035
0,106.73265754973644,10.837615169870354,106.7385889995602,10.839595499908988
0,106.73593746035547,10.836838199679617,106.73812849282425,10.837622399838558
0,106.73491061973975,10.834891666945964,106.73662563260471,10.838846094201982
0,106.73489719968319,10.838545820885358,106.73666824644839,10.840154700157035
0,106.73457544469329,10.83758969985797,106.73671819986171,10.838545820885358
0,106.73385159997163,10.839545989027567,106.73526069990106,10.840145388982954
0,106.73266066285466,10.83504343561034,106.73491061973975,10.83931089576332
0,106.73327291505866,10.839090200032851,106.73489719968319,10.839642299798355
1,106.73631560887242,10.837054838795828,106.74384853835654,10.84166881210354
0,106.7385889995602,10.837926299841637,106.74384853835654,10.841327399153666
0,106.73748920041709,10.839112999978056,106.73871959983094,10.84166881210354
0,106.7366114001145,10.837054838795828,106.73759743728462,10.83826209988164
0,106.73631560887242,10.838273533236475,106.73749079994813,10.840832400303867
1,106.73307612096082,10.840135299709717,106.73736667042799,10.84256530022047
0,106.73616508773523,10.840331465105786,106.73719075424634,10.840782168244072
0,106.73613135331989,10.84129210015641,106.73736667042799,10.842563399670357
0,106.73387279956306,10.841083090493305,106.73486479995306,10.842523199709108
0,106.73620969563335,10.840782168244072,106.7368240436199,10.841260174151548
0,106.73307612096082,10.840982600394723,106.73404949076647,10.84247709962599
0,106.73471510028702,10.840798934718213,106.73613135331989,10.84256530022047
0,106.73502640031629,10.840154300358332,106.73621000098365,10.84080290008339
0,106.73443774234363,10.840135299709717,106.73503090014131,10.841182999882006
1,106.73582690009934,10.841617399792876,106.73900660014269,10.845969399710434
0,106.73699912007953,10.842009899907469,106.73848360033323,10.84307330023712
0,106.73632506989378,10.843850926266583,106.73676343717119,10.84447839972723
0,106.73708420012906,10.844480799567604,106.73900660014269,10.845969399710434
0,106.73732410034485,10.843034700416101,106.7385779001256,10.843604400188848
0,106.73584449058318,10.84359770832918,106.73714123478757,10.844076096373547
0,106.73658190003745,10.84447839972723,106.73718875028624,10.845921161470619
0,106.73747405890485,10.843418599774836,106.7388750998167,10.844480799567604
0,106.73730739979725,10.841617399792876,106.73831730041097,10.842086300426985
0,106.73641129495739,10.84307164900649,106.73734909992339,10.843615488843463
0,106.73582690009934,10.842501359869381,106.7370460003612,10.843129499917634
1,106.7316560598445,10.845508966690476,106.73713628496434,10.850588498374385
0,106.73652560035598,10.84612470008443,106.73705669994665,10.846701772678191
0,106.73443909969743,10.846695707323043,106.73713628496434,10.848360815350242
0,106.73324323676259,10.846509200160261,106.73418003086519,10.848371209083458
0,106.73176269974932,10.84828729442239,106.73468853432502,10.850588498374385
0,106.7316560598445,10.846806568660528,106.73324323676259,10.848272700227765
0,106.734131244486,10.845790920982955,106.73447120041371,10.848371209083458
0,106.73248270014474,10.845797666604515,106.73379100042412,10.846617299622626
