level,minx,miny,maxx,maxy
3,106.70531250040467,10.817333799819865,106.74384853835654,10.853582259222538
2,106.72487130042265,10.842124199866062,106.73900660014269,10.853308400334791
1,106.72838940041284,10.848029299678917,106.73310094390092,10.853308400334791
0,106.7316252003335,10.851793699587619,106.73279129964287,10.853308400334791
0,106.7286717220209,10.851324200279977,106.72984930011293,10.852951658188852
0,106.73020300020679,10.851161882436783,106.73198365960646,10.853102899969477
0,106.72958940014229,10.851193600219627,106.73052010030588,10.853001299883804
0,106.72838940041284,10.849721372799152,106.7295839000314,10.851399199999166
0,106.73149380009218,10.848587200357603,106.73288500019373,10.85236529986985
0,106.73046110011694,10.849659700423235,106.73172980040276,10.851193600219627
0,106.72921450024916,10.849204499750176,106.73077669991565,10.851216800011434
0,106.73032713252412,10.848591199979435,106.73176269974932,10.849781099988082
0,106.73149400008795,10.848029299678917,106.73310094390092,10.849360899636062
1,106.73198365960646,10.845644170274886,106.73718875028624,10.851558653336934
0,106.73198365960646,10.84833820549715,106.73468853432502,10.851558653336934
0,106.7330226002142,10.847410509427245,106.73481204087162,10.848540400307677
0,106.7330779220563,10.847183600238532,106.7344632829506,10.847928783419146
0,106.73447120041371,10.846692674645467,106.73713628496434,10.848360815350242
0,106.73320221905081,10.84621899998777,106.73447120041371,10.847410509427245
0,106.73492016093145,10.845644170274886,106.73718875028624,10.846773343868938
1,106.72832256576545,10.844783299785483,106.7330779220563,10.849230562108628
0,106.72903993758023,10.847511041386428,106.73042163354802,10.849230562108628
0,106.73038948716574,10.848047275680548,106.73149400008795,10.848591320349186
0,106.73143180008985,10.847323082703303,106.7330779220563,10.848409359694745
0,106.72832256576545,10.846983899556756,106.72960314907742,10.848505876436537
0,106.73051140080413,10.847012500255865,106.73143180008985,10.848057872363954
0,106.72956709580167,10.846329051970942,106.73051140080413,10.84752609235134
0,106.73036609365637,10.845491667792434,106.73157786670238,10.847519268826792
0,106.73133549962785,10.84545299964681,106.73267860547122,10.847338378538971
0,106.7294042997816,10.845698988832845,106.73017707038609,10.846363363769479
0,106.72935600041912,10.844783299785483,106.73058201127583,10.845716934924233
1,106.72487130042265,10.842124199866062,106.7294057004066,10.848232200164592
0,106.72727993121516,10.846396639316637,106.72846450156065,10.84785256009224
0,106.72569219966702,10.84562067998587,106.72726380884714,10.848232200164592
0,106.72505243473128,10.846151099767512,106.72606769989467,10.847546425153011
0,106.728209989658,10.845648258397517,106.7294042997816,10.847078299957326
0,106.72487130042265,10.845066257270963,106.72620300015856,10.846545599929172
0,106.72584145642543,10.84452809977783,106.72750069970871,10.84579988847475
0,106.72682399999132,10.84383607341288,106.72873420031742,10.846266999852844
0,106.72833509963553,10.844066700129545,106.72937789983216,10.845748599805162
0,106.72607500038237,10.843414999843269,106.7272914004213,10.844816999991476
0,106.72837500034086,10.842124199866062,106.7294057004066,10.844117199699147
1,106.73267860547122,10.843247971206855,106.73900660014269,10.847094695659962
0,106.73267860547122,10.844774612013197,106.73476330007854,10.847094695659962
0,106.73861559987873,10.84507890009652,106.73900399978766,10.845969399710434
0,106.73464269996646,10.844489919294157,106.7384071996074,10.845763800057497
0,106.73309999973083,10.844446400245948,106.73454680004453,10.845463499845206
0,106.73772150906512,10.843433699962096,106.73900660014269,10.84551320027126
0,106.73454680004453,10.843608879265656,106.7388750998167,10.844505999632762
0,106.73498144769565,10.84359770832918,106.73762400038223,10.844483125936838
0,106.73290138055036,10.843594400012366,106.73455420037627,10.844474600334605
0,106.73296510296531,10.843580248066427,106.73489834897882,10.843888900318486
0,106.73489834897882,10.843247971206855,106.73803500019977,10.843618885335596
2,106.70855239963811,10.83195938679923,106.72931939973934,10.853582259222538
1,106.72477920025446,10.84734025925025,106.72931939973934,10.853582259222538
0,106.72707890010679,10.851534299621651,106.72885494616865,10.853582259222538
0,106.72570020008344,10.850067199698312,106.72733627316335,10.853582259222538
0,106.72667849994988,10.849565100349492,106.72890280014089,10.851638500131155
0,106.72477920025446,10.849599400373753,106.72604550005504,10.85071061345717
0,106.72604550005504,10.848897279608046,106.72711006336294,10.85044929965448
0,106.7273396749636,10.848717792622883,106.72854213447425,10.849762183435923
0,106.7283708830409,10.848331400014969,106.72931939973934,10.849973500294103
0,106.72609870032242,10.847943301347312,106.72754617381557,10.849169499959999
0,106.72519189956111,10.84734025925025,106.72600917889109,10.84971994052773
0,106.72726380884714,10.847743799748832,106.7283841003634,10.848841971150769
1,106.72115319976191,10.843509000233825,106.72592940034401,10.852749200240803
0,106.72481769991212,10.851351799951416,106.72592940034401,10.852581499957317
0,106.72359689982882,10.850101699947954,106.72500149965559,10.852749200240803
0,106.72492356160801,10.85071061345717,106.72589060040026,10.851477599787131
0,106.72359689982882,10.849665399817496,106.72497990042575,10.850748899622468
0,106.72316279386821,10.847579060231617,106.72538873445659,10.849898400064601
0,106.72230179962972,10.847384356447646,106.72381510032666,10.849491500430332
0,106.72352179977752,10.84587280031938,106.72536050045683,10.847577899848465
0,106.72264520016232,10.845673599866448,106.72385029954924,10.847577899848465
0,106.72372210017825,10.845190300094737,106.72489216761909,10.846096100443953
