level,minx,miny,maxx,maxy
4,106.70927582500008,10.821438823000051,106.73930476000004,10.850754799000072
3,106.72129254600009,10.832083786000055,106.73930476000004,10.850754799000072
2,106.72961884500006,10.843085732000077,106.73890680900007,10.849906781000072
1,106.72967186400007,10.847258779000072,106.73167584800007,10.849906781000072
0,106.72967186400007,10.848998782000024,106.73029486300004,10.849906781000072
0,106.73057354200006,10.848994019000031,106.73110285700005,10.84974347800005
0,106.73017585800005,10.848880778000023,106.73062686200007,10.84981177900005
0,106.73017585400004,10.848538775000065,106.73066185500005,10.849204777000068
0,106.73061285300008,10.848238774000038,106.73110185500008,10.849044774000049
0,106.73081185200004,10.84806734700004,106.73167584800007,10.84920852600004
0,106.73017885300004,10.848389777000023,106.73066368100007,10.848566779000066
0,106.73017885300004,10.848204778000024,106.73066485200007,10.84843177600004
0,106.72975685300008,10.847258779000072,106.73031885800003,10.849022777000073
0,106.73019085300007,10.847969774000035,106.73065285000007,10.84829677700003
1,106.73100627900004,10.846947768000064,106.73348785000007,10.84969852200004
0,106.73100627900004,10.849036773000023,106.73168157200007,10.84969852200004
0,106.73149885500004,10.848687897000048,106.73239585200008,10.849598411000045
0,106.73215637200008,10.84863176600004,106.73267998600005,10.84954676700005
0,106.73258403500006,10.847683912000036,106.73348785000007,10.849535760000037
0,106.73219184800007,10.848296178000055,106.73292297400008,10.848824734000061
0,106.73219384800007,10.848239000000035,106.73284584600003,10.848580767000044
0,106.73141185000009,10.848079769000037,106.73222184900004,10.848727770000039
0,106.73202284600006,10.847867765000046,106.73303584300004,10.848462922000067
0,106.73278784300004,10.847417759000052,106.73336484000004,10.847789761000058
0,106.73144184800009,10.846947768000064,106.73230883900004,10.848053110000023
1,106.73311284600004,10.845746740000038,106.73722282000006,10.849482758000022
0,106.73311284600004,10.847999758000071,106.73419384400006,10.849482758000022
0,106.73391884500006,10.847923752000042,106.73482624200005,10.849049856000022
0,106.73323184300006,10.847664676000022,106.73416102000004,10.848303758000043
0,106.73397984000007,10.847253745000046,106.73570183500004,10.848212861000036
0,106.73320683600008,10.846667756000045,106.73420784000007,10.847997024000051
0,106.73406183500003,10.846773746000054,106.73580283200005,10.847764751000057
0,106.73417183100008,10.846458961000053,106.73543583200006,10.847409750000054
0,106.73540383100004,10.845746740000038,106.73722282000006,10.84783774500005
0,106.73317183100005,10.84583075300003,106.73417283500004,10.847190755000042
0,106.73415382800005,10.845968753000022,106.73539282600007,10.846619753000027
1,106.72961884500006,10.845097772000031,106.73167884700007,10.84825177600004
0,106.73061385200003,10.847928773000035,106.73097984700007,10.84825177600004
0,106.73086285000005,10.847549771000047,106.73167884700007,10.848207770000045
0,106.73055085000004,10.847564775000023,106.73091084900005,10.848038775000077
0,106.73063084800003,10.847304438000037,106.73106284700003,10.847794772000043
0,106.72995084900003,10.846966776000045,106.73073724600005,10.848042777000046
0,106.73072696300005,10.846739772000035,106.73111884300005,10.847433772000045
0,106.72961884500006,10.846347781000077,106.73035684100006,10.84751477900005
0,106.73057484500004,10.846198774000072,106.73101084100006,10.847082775000047
0,106.73007684200007,10.845115774000021,106.73071983700004,10.847055777000037
0,106.73050664500005,10.845097772000031,106.73105383700005,10.846232772000064
1,106.73091584000008,10.844692759000054,106.73330282800003,10.848147766000068
