level,minx,miny,maxx,maxy
3,106.70531250040467,10.817333799819865,106.74384853835654,10.853582259222538
2,106.70531250040467,10.817333799819865,106.71799692581902,10.834569828381834
1,106.71183079981881,10.817333799819865,106.71409450036667,10.833584070786753
0,106.7127849759762,10.830237299774106,106.71409450036667,10.833584070786753
0,106.71232029980303,10.826595362151856,106.7127849759762,10.833090899887232
0,106.71183079981881,10.828189132154332,106.71246110022881,10.831758205001403
0,106.71286029993969,10.817333799819865,106.71387969967024,10.829527883331703
1,106.70531250040467,10.82318384668927,106.71616372116308,10.825255174826463
0,106.71357710022386,10.82318384668927,106.714639287384,10.824482499606907
0,106.71512473413337,10.82441490783878,106.7158459731721,10.825255174826463
0,106.71111177204938,10.82387522642016,106.71616372116308,10.825121483896849
0,106.70531250040467,10.823433800022762,106.71394746805436,10.825166100142647
1,106.7131865631302,10.825187618395578,106.71799692581902,10.828394300278514
0,106.71447670960146,10.82591360061824,106.71746822089841,10.826835678620373
0,106.71710977957567,10.825863528213048,106.71799692581902,10.82668626760841
0,106.71438380004969,10.825282872030067,106.71736224853673,10.826763099558377
0,106.71506339989955,10.825187618395578,106.7155844248697,10.826028199878806
0,106.7143718997984,10.826791599795659,106.71619431673452,10.827849064028657
0,106.71415680008093,10.825769300063078,106.7145311999708,10.828394300278514
0,106.7131865631302,10.825895900261626,106.71438380004969,10.826881400426267
0,106.7138016003961,10.825516700263957,106.71452931381566,10.826131800211378
1,106.71180457668206,10.823570951133291,106.71695800024956,10.834569828381834
0,106.71210719967422,10.826206229989388,106.71420649999396,10.828394300278514
0,106.71510297421943,10.823888199877613,106.71590943202978,10.825481006008594
0,106.71394746805436,10.823570951133291,106.71630380036395,10.82401600000144
0,106.71438249997361,10.825806616345101,106.7160878996161,10.82728269960102
0,106.71270527401302,10.824003912948331,106.71509583724551,10.825890570860958
0,106.71180457668206,10.826731550984457,106.71291945758459,10.833583947351274
0,106.71389319551994,10.831826799744077,106.71536637749635,10.834569828381834
0,106.71572239995636,10.831946701146734,106.71695800024956,10.834248065372106
1,106.70992049970833,10.824156500209751,106.71390179981923,10.833491133776995
0,106.71137050008156,10.825874199610602,106.7131865631302,10.826731550984457
0,106.7103220953869,10.824728220058171,106.71390179981923,10.826206229989388
0,106.71099410283136,10.824156500209751,106.71187059989461,10.826221600349985
0,106.7103355739539,10.825995500039742,106.7113963708726,10.826785411403941
0,106.71004004774882,10.826731550984457,106.7121076724976,10.827599200004888
0,106.70992049970833,10.827895549744282,106.7112458203411,10.83057850031722
0,106.7104921001204,10.830281157772,106.71176870043458,10.833491133776995
2,106.72274700002723,10.824625399698395,106.73384920007724,10.834755858312265
1,106.72803370009805,10.8269922000815,106.73243289996375,10.828935099797189
0,106.73126129969319,10.827864744948702,106.73243289996375,10.828935099797189
0,106.7304578003892,10.8269922000815,106.73159133185511,10.828919800351992
0,106.72936620028919,10.827734799862196,106.73087960033621,10.828919800351992
0,106.72803370009805,10.828371700071097,106.72916419981604,10.828857499621964
1,106.72435560031244,10.828534700248351,106.72901939988314,10.831476696057917
0,106.72721019977612,10.829473299893143,106.72901939988314,10.83071659962446
0,106.72635400035274,10.828857499621964,106.72869330018563,10.829719500159474
0,106.72721019977612,10.829980699669981,106.72870620014345,10.831476696057917
0,106.72649447464079,10.829403499686496,106.72833649996183,10.830329900283742
0,106.72435560031244,10.828534700248351,106.72617750034539,10.830426299967014
0,106.72554172285703,10.829939169319488,106.72722369332034,10.830803251054432
0,106.72462072716185,10.830641037044188,106.72665722403,10.831339624079163
1,106.72472780028987,10.832263708269304,106.73074399998046,10.834755858312265
0,106.72472780028987,10.833282100141966,106.72690689996786,10.834626711415346
0,106.72733420021409,10.832263708269304,106.72976909978841,10.83303570023194
0,106.72856207989993,10.832837784727312,106.73003670024022,10.833494600189328
0,106.72900869834903,10.833331677169511,106.73074399998046,10.833938168342653
0,106.7288757512552,10.833837200142899,106.73042269033651,10.834755858312265
1,106.72689460027425,10.824625399698395,106.73055230045101,10.827602953385325
0,106.72697605692045,10.826152299878482,106.72771710023268,10.826887451369187
0,106.72689460027425,10.824625399698395,106.7286000004,10.826152299878482
0,106.72736830004732,10.826094500110221,106.7283827004078,10.827075600276313
0,106.72801749990393,10.825198690276626,106.7289218898422,10.826720700180902
0,106.72811889969208,10.826720700180902,106.72908199966454,10.827602953385325
0,106.72891510032643,10.825439389122781,106.72985200040283,10.82689900039918
0,106.72866199966032,10.826278053921648,106.73055230045101,10.827391200223618
1,106.72786119957392,10.830694899818429,106.73384920007724,10.834694299996576
0,106.72786119957392,10.83071659962446,106.7293898005428,10.832263708269304
0,106.73023606585112,10.83321580005022,106.73232530034687,10.834694299996576
0,106.73000632451242,10.83220480028888,106.7309532287793,10.833220974204659
0,106.7293898005428,10.831328899831497,106.73114079959427,10.832300509304979
0,106.73260520001982,10.831959699664617,106.73332829988045,10.834262200198628
0,106.7309532287793,10.831910600028651,106.73260520001982,10.833234799910564
0,106.73091093331354,10.831032500114539,106.73236920030362,10.832140400270495
0,106.73266981294158,10.830694899818429,106.73384920007724,10.832357900410972
1,106.72869330018563,10.828527299859601,106.73299329990577,10.831608599670624
0,106.72869330018563,10.828527299859601,106.73027220035762,10.8300761998539
0,106.73027220035762,10.828795299659596,106.73166029994135,10.829659799973964
0,106.72901939988314,10.829257900297183,106.73052920028623,10.831608599670624
0,106.73027220035762,10.829257900297183,106.73121120011976,10.830666800028919
0,106.73037750011183,10.83043270014165,106.73067319998903,10.831498199656771
0,106.73142536577504,10.828901800152236,106.73299329990577,10.830254500299864
0,106.73121120011976,10.829924600049127,106.73272997598504,10.831442802860431
1,106.725221551855,10.826997299858785,106.72888270009949,10.829009783825613
0,106.725221551855,10.827271690926958,106.72640790021241,10.828534700248351
0,106.72617750034539,10.827648700268867,106.72740780021914,10.829009783825613
0,106.72587969964287,10.826997299858785,106.72714579972757,10.828044000303649
0,106.72740389989401,10.827075600276313,106.7283565995726,10.828521099582819
0,106.72789110026547,10.827256254012816,106.72888270009949,10.828857499621964
1,106.72274700002723,10.825124799801602,106.72770980020577,10.827959100035352
0,106.72449320028855,10.826119199723838,106.72700441861062,10.827114799741393
0,106.72281629984002,10.825229412744022,106.72380080613844,10.82697049993546
0,106.7270902203829,10.826682478324345,106.72770980020577,10.827400199669341
0,106.7246668002241,10.826368200165371,106.72655090004316,10.827628900110579
0,106.72472120023478,10.825124799801602,106.72689460027425,10.825802200225073
0,106.72274700002723,10.82594902210053,106.72452479965888,10.827959100035352
2,106.72350849978446,10.841205720362739,106.73433951284612,10.853582259222538
1,106.72650220041317,10.847881700057924,106.72890280014089,10.853582259222538
0,106.72726380884714,10.847881700057924,106.72754039753956,10.84933371981941
0,106.72675148714829,10.84856560000479,106.7279046627954,10.849541029069222
0,106.72650220041317,10.850067199698312,106.72733627316335,10.853582259222538
0,106.72748630492433,10.84896282335206,106.72854213447425,10.849731607117091
0,106.72667849994988,10.849565100349492,106.72890280014089,10.851093403423251
0,106.72707890010679,10.851386699706675,106.72872299899863,10.852315299760885
0,106.72713404651603,10.852151492240303,106.72885494616865,10.853582259222538
1,106.72837500034086,10.841205720362739,106.730244015528,10.84659139980959
0,106.7286826001857,10.845698988832845,106.73013413571402,10.84659139980959
0,106.72839099883495,10.844554721268791,106.730244015528,10.845748599805162
0,106.72921790026672,10.842397858265935,106.73015983765525,10.843418145773011
0,106.72865589996069,10.841205720362739,106.73019271135114,10.842397858265935
0,106.72837500034086,10.841826400329385,106.72878400028367,10.844117199699147
1,106.7283708830409,10.84745556857323,106.73433951284612,10.85061569981647
0,106.73277423317587,10.84745556857323,106.7333015995683,10.848540400307677
0,106.7333015995683,10.847653100277858,106.73418003086519,10.848540400307677
0,106.7283708830409,10.848331400014969,106.72923859964511,10.849762183435923
0,106.72921450024916,10.849204499750176,106.73084184893474,10.849973500294103
0,106.72838940041284,10.849973500294103,106.73026530042563,10.85061569981647
0,106.7308272920824,10.848591199979435,106.73127389965649,10.849472899775465
0,106.73149380009218,10.84828729442239,106.73433951284612,10.849360899636062
0,106.7306811001396,10.84945970013464,106.73238960020556,10.850489699700454
0,106.73160580010313,10.849528700398594,106.7339613996873,10.850588498374385
1,106.72523650034003,10.84123539978622,106.72842819984466,10.847268477451694
0,106.72589109972705,10.841654899806906,106.72704210006746,10.843044800236695
0,106.72603100038972,10.84123539978622,106.72842819984466,10.843414999843269
0,106.72603100038972,10.842940799979552,106.72751909987393,10.844645399710808
0,106.72523650034003,10.844003605550405,106.72650599986633,10.845664899644024
0,106.72528588754425,10.846027299857841,106.72659609971268,10.847268477451694
0,106.72594805823276,10.845286400446316,106.728209989658,10.846746959574165
1,106.72947150395437,10.841329841038357,106.73427288766051,10.847492599847522
0,106.73182192850152,10.843048499558106,106.73427288766051,10.843888900318486
0,106.73222329972212,10.844018786520758,106.73394869976792,10.8449143996366
0,106.7308929998866,10.842104800312267,106.73389430031449,10.843067700281253
0,106.72947150395437,10.841329841038357,106.73241784926181,10.842463999965693
0,106.73012503768028,10.842298326422911,106.73098298005289,10.843607749772405
0,106.72974182696376,10.843448655339072,106.73111459259887,10.843948573666314
